"X" "Y" "Epsilon"
1 2.77563836608038 1.77563836608038
2 1.9661623553285 -0.0338376446714967
3 3.56831651730399 0.568316517303987
4 4.52431144921859 0.524311449218592
5 6.07214193618377 1.07214193618377
6 6.16843787188279 0.168437871882793
7 6.82436335593833 -0.175636644061668
8 8.29678469782768 0.296784697827677
9 9.5052433491137 0.505243349113696
10 10.112258905934 0.112258905934031
11 11.3483322739897 0.348332273989734
12 12.7245315794421 0.724531579442142
13 13.0807941442144 0.0807941442144396
14 12.794705867076 -1.20529413292398
15 15.3232677171505 0.323267717150452
16 16.582974441653 0.582974441652964
17 17.3460798772055 0.346079877205499
18 17.7255048888397 -0.274495111160292
19 18.4976252056189 -0.502374794381059
20 19.445450023111 -0.554549976889038
21 21.7204941527245 0.720494152724463
22 19.9238012387589 -2.07619876124106
23 22.0247609274771 -0.975239072522904
24 24.8694073420095 0.869407342009535
25 27.2519547906585 2.25195479065847
26 26.3886463379457 0.388646337945664
27 27.436091378348 0.436091378348009
28 27.9133802378223 -0.08661976217765
29 29.0297431975037 0.0297431975037016
30 30.3933374716019 0.393337471601941
31 30.6903709389496 -0.309629061050397
32 33.4326637105169 1.43266371051695
33 32.7982515095439 -0.201748490456103
34 33.6103842478382 -0.389615752161845
35 35.5610779234218 0.561077923421813
36 34.2332073172891 -1.76679268271085
37 36.4190205856619 -0.580979414338074
38 39.2391252683408 1.23912526834075
39 38.8850758022676 -0.11492419773237
40 39.5816874760493 -0.418312523950696
41 39.3266935140022 -1.67330648599781
42 43.7610265185225 1.76102651852247
43 43.73390167071 0.733901670710047
44 45.427489243891 1.42748924389096
45 45.8693807880047 0.869380788004715
46 46.0915000934778 0.0915000934777569
47 46.7535928277045 -0.246407172295529
48 48.0135797881089 0.0135797881088692
49 49.4123787353938 0.412378735393834
50 50.2599088713107 0.259908871310717
51 50.9837602409089 -0.0162397590911148
52 51.7460383599288 -0.253961640071185
53 53.9060234219403 0.906023421940297
54 53.5392652218828 -0.460734778117208
55 55.8388876680415 0.838887668041479
56 56.0895346124179 0.0895346124178845
57 58.1663467541278 1.16634675412781
58 59.6825460449185 1.68254604491846
59 59.7393078057579 0.739307805757853
60 58.62920116065 -1.37079883935001
61 60.8318809431787 -0.168119056821324
62 64.2486286695076 2.24862866950755
63 64.5046291314896 1.50462913148963
64 63.1034248297529 -0.896575170247124
65 64.2264221622368 -0.773577837763177
66 65.7599668365533 -0.24003316344674
67 65.407840266897 -1.59215973310303
68 69.8108887964295 1.81088879642945
69 68.2093795450768 -0.790620454923225
70 70.3403919340693 0.34039193406927
71 71.4678930730775 0.467893073077537
72 72.9700845397028 0.970084539702797
73 71.9251496698017 -1.07485033019828
74 74.5923427585812 0.592342758581169
75 72.3642747099883 -2.63572529001166
76 75.842398775627 -0.157601224372954
77 76.5643538522383 -0.43564614776175
78 77.3931310715838 -0.606868928416199
79 78.1610270261828 -0.838972973817173
80 80.1958926063979 0.195892606397942
81 82.1363349183076 1.13633491830755
82 82.2979307673825 0.297930767382534
83 83.7340749921191 0.734074992119087
84 84.7575377908689 0.757537790868862
85 84.0101205966111 -0.98987940338888
86 86.4850678411397 0.485067841139695
87 88.1985057873687 1.19850578736872
88 87.3366915356675 -0.663308464332547
89 89.2911745268826 0.291174526882588
90 89.7240260651984 -0.275973934801585
91 92.0250906771303 1.02509067713025
92 93.7901663353841 1.79016633538411
93 93.050183932288 0.0501839322880106
94 94.0699109845723 0.0699109845723063
95 95.163992778968 0.163992778967999
96 96.0475100355832 0.0475100355832345
97 96.9976775871908 -0.00232241280923875
98 99.3965044630887 1.39650446308866
99 100.054773697358 1.05477369735811
100 99.7961116230629 -0.203888376937109
101 101.807775148656 0.80777514865616
102 104.081473569056 2.08147356905597
103 104.729434513169 1.72943451316891
104 103.100926003393 -0.899073996606852
105 104.790030968076 -0.209969031923799
106 105.41065068137 -0.58934931862958
107 108.655212808585 1.65521280858543
